Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
880.000000	0.000422406	880.000000	0.000437837	880.000000	0.000430382	880.000000	0.000429899	880.000000	0.000437768	880.000000	6.91025e-08	
900.000000	0.000419904	900.000000	0.000435476	900.000000	0.000428159	900.000000	0.00042768	900.000000	0.000435409	900.000000	6.76797e-08	
920.000000	0.000417542	920.000000	0.000433245	920.000000	0.000426056	920.000000	0.000425581	920.000000	0.000433179	920.000000	6.63163e-08	
940.000000	0.000415309	940.000000	0.000431136	940.000000	0.000424065	940.000000	0.000423593	940.000000	0.000431071	940.000000	6.50086e-08	
960.000000	0.000413199	960.000000	0.000429142	960.000000	0.000422179	960.000000	0.00042171	960.000000	0.000429079	960.000000	6.37534e-08	
980.000000	0.000411204	980.000000	0.000427256	980.000000	0.000420391	980.000000	0.000419924	980.000000	0.000427193	980.000000	6.25473e-08	
1000.000000	0.000409319	1000.000000	0.000425471	1000.000000	0.000418694	1000.000000	0.000418231	1000.000000	0.00042541	1000.000000	6.13876e-08	
1020.000000	0.000407536	1020.000000	0.000423782	1020.000000	0.000417084	1020.000000	0.000416624	1020.000000	0.000423721	1020.000000	6.02717e-08	
1040.000000	0.000405851	1040.000000	0.000422183	1040.000000	0.000415556	1040.000000	0.000415099	1040.000000	0.000422123	1040.000000	5.91969e-08	
1060.000000	0.000404257	1060.000000	0.000420669	1060.000000	0.000414104	1060.000000	0.000413649	1060.000000	0.000420611	1060.000000	5.81612e-08	
1080.000000	0.000402751	1080.000000	0.000419235	1080.000000	0.000412724	1080.000000	0.000412272	1080.000000	0.000419178	1080.000000	5.71623e-08	
1100.000000	0.000401328	1100.000000	0.000417878	1100.000000	0.000411412	1100.000000	0.000410962	1100.000000	0.000417822	1100.000000	5.61984e-08	
1120.000000	0.000399984	1120.000000	0.000416594	1120.000000	0.000410165	1120.000000	0.000409717	1120.000000	0.000416539	1120.000000	5.52675e-08	
1140.000000	0.000398715	1140.000000	0.000415378	1140.000000	0.000408979	1140.000000	0.000408532	1140.000000	0.000415323	1140.000000	5.4368e-08	
1160.000000	0.000397516	1160.000000	0.000414227	1160.000000	0.000407849	1160.000000	0.000407405	1160.000000	0.000414173	1160.000000	5.34984e-08	
1180.000000	0.000396386	1180.000000	0.000413137	1180.000000	0.000406774	1180.000000	0.000406332	1180.000000	0.000413085	1180.000000	5.26571e-08	
1200.000000	0.00039532	1200.000000	0.000412107	1200.000000	0.000405749	1200.000000	0.00040531	1200.000000	0.000412055	1200.000000	5.18427e-08	
1220.000000	0.000394316	1220.000000	0.000411132	1220.000000	0.000404772	1220.000000	0.000404336	1220.000000	0.000411081	1220.000000	5.1054e-08	
1240.000000	0.000393371	1240.000000	0.000410211	1240.000000	0.000403841	1240.000000	0.000403409	1240.000000	0.000410161	1240.000000	5.02898e-08	
