190.000000	0.00036533	190.000000	0.000420184	190.000000	0.000417167	190.000000	0.000416879	190.000000	0.000420052	190.000000	1.32083e-07	
195.000000	0.00035937	195.000000	0.000413148	195.000000	0.000410122	195.000000	0.000409842	195.000000	0.000413019	195.000000	1.28948e-07	
200.000000	0.000353692	200.000000	0.000406453	200.000000	0.000403419	200.000000	0.000403147	200.000000	0.000406327	200.000000	1.25964e-07	
210.000000	0.000343103	210.000000	0.000393986	210.000000	0.000390989	210.000000	0.000390685	210.000000	0.000393866	210.000000	1.20405e-07	
220.000000	0.000333424	220.000000	0.000382618	220.000000	0.000379628	220.000000	0.000379325	220.000000	0.000382502	220.000000	1.15332e-07	
230.000000	0.000324543	230.000000	0.000372208	230.000000	0.000369219	230.000000	0.000368928	230.000000	0.000372098	230.000000	1.10683e-07	
240.000000	0.000316365	240.000000	0.000362643	240.000000	0.000359661	240.000000	0.000359378	240.000000	0.000362536	240.000000	1.06406e-07	
250.000000	0.000308808	250.000000	0.000353822	250.000000	0.000350851	250.000000	0.000350576	250.000000	0.00035372	250.000000	1.02459e-07	
260.000000	0.000301804	260.000000	0.000345664	260.000000	0.000342707	260.000000	0.00034244	260.000000	0.000345565	260.000000	9.88032e-08	
270.000000	0.000295294	270.000000	0.000338096	270.000000	0.000335157	270.000000	0.000334896	270.000000	0.000338001	270.000000	9.54081e-08	
280.000000	0.000289229	280.000000	0.000331058	280.000000	0.00032814	280.000000	0.000327885	280.000000	0.000330966	280.000000	9.22462e-08	
290.000000	0.000283563	290.000000	0.000324497	290.000000	0.000321597	290.000000	0.000321352	290.000000	0.000324407	290.000000	8.92941e-08	
300.000000	0.00027826	300.000000	0.000318366	300.000000	0.000315508	300.000000	0.000315252	300.000000	0.000318279	300.000000	8.65313e-08	
310.000000	0.000273285	310.000000	0.000312625	310.000000	0.000309816	310.000000	0.000309542	310.000000	0.000312541	310.000000	8.39399e-08	
320.000000	0.000268609	320.000000	0.000307238	320.000000	0.000304457	320.000000	0.000304189	320.000000	0.000307156	320.000000	8.15044e-08	
330.000000	0.000264206	330.000000	0.000302175	330.000000	0.00029942	330.000000	0.00029916	330.000000	0.000302095	330.000000	7.92108e-08	
340.000000	0.000260053	340.000000	0.000297407	340.000000	0.000294684	340.000000	0.000294427	340.000000	0.00029733	340.000000	7.70471e-08	
350.000000	0.00025613	350.000000	0.00029291	350.000000	0.000290219	350.000000	0.000289967	350.000000	0.000292835	350.000000	7.50024e-08	
360.000000	0.000252418	360.000000	0.000288663	360.000000	0.000286004	360.000000	0.000285756	360.000000	0.00028859	360.000000	7.30669e-08	
370.000000	0.000248902	370.000000	0.000284645	370.000000	0.000281993	370.000000	0.00028175	370.000000	0.000284574	370.000000	7.12321e-08	
380.000000	0.000245566	380.000000	0.000280839	380.000000	0.000278197	380.000000	0.000277957	380.000000	0.00028077	380.000000	6.94903e-08	
390.000000	0.000242398	390.000000	0.00027723	390.000000	0.000274597	390.000000	0.000274361	390.000000	0.000277162	390.000000	6.78344e-08	
400.000000	0.000239385	400.000000	0.000273802	400.000000	0.000271181	400.000000	0.000270949	400.000000	0.000273736	400.000000	6.62582e-08	
410.000000	0.000236516	410.000000	0.000270543	410.000000	0.000267936	410.000000	0.000267706	410.000000	0.000270478	410.000000	6.4756e-08	
420.000000	0.000233782	420.000000	0.000267442	420.000000	0.000264849	420.000000	0.000264622	420.000000	0.000267378	420.000000	6.33227e-08	
430.000000	0.000231174	430.000000	0.000264487	430.000000	0.000261908	430.000000	0.000261685	430.000000	0.000264425	430.000000	6.19535e-08	
440.000000	0.000228683	440.000000	0.000261669	440.000000	0.000259103	440.000000	0.000258885	440.000000	0.000261608	440.000000	6.06443e-08	
450.000000	0.000226303	450.000000	0.000258978	450.000000	0.00025643	450.000000	0.000256214	450.000000	0.000258919	450.000000	5.9391e-08	
460.000000	0.000224026	460.000000	0.000256408	460.000000	0.000253886	460.000000	0.000253663	460.000000	0.00025635	460.000000	5.81903e-08	
470.000000	0.000221845	470.000000	0.000253951	470.000000	0.000251458	470.000000	0.000251225	470.000000	0.000253894	470.000000	5.70387e-08	
480.000000	0.000219757	480.000000	0.000251599	480.000000	0.000249132	480.000000	0.000248893	480.000000	0.000251543	480.000000	5.59333e-08	
490.000000	0.000217754	490.000000	0.000249346	490.000000	0.000246897	490.000000	0.000246661	490.000000	0.000249291	490.000000	5.48714e-08	
500.000000	0.000215832	500.000000	0.000247187	500.000000	0.000244754	500.000000	0.000244522	500.000000	0.000247133	500.000000	5.38503e-08	
520.000000	0.000212214	520.000000	0.000243129	520.000000	0.00024073	520.000000	0.000240503	520.000000	0.000243077	520.000000	5.19218e-08	
540.000000	0.000208871	540.000000	0.000239386	540.000000	0.000237023	540.000000	0.0002368	540.000000	0.000239336	540.000000	5.01309e-08	
560.000000	0.000205773	560.000000	0.000235925	560.000000	0.000233597	560.000000	0.000233377	560.000000	0.000235876	560.000000	4.84633e-08	
580.000000	0.000202898	580.000000	0.000232718	580.000000	0.000230423	580.000000	0.000230208	580.000000	0.000232671	580.000000	4.69065e-08	
600.000000	0.000200223	600.000000	0.00022974	600.000000	0.000227478	600.000000	0.000227265	600.000000	0.000229694	600.000000	4.54498e-08	
620.000000	0.000197731	620.000000	0.000226969	620.000000	0.000224738	620.000000	0.000224529	620.000000	0.000226925	620.000000	4.40836e-08	
640.000000	0.000195406	640.000000	0.000224388	640.000000	0.000222186	640.000000	0.000221979	640.000000	0.000224345	640.000000	4.27998e-08	
660.000000	0.000193232	660.000000	0.000221978	660.000000	0.000219802	660.000000	0.000219599	660.000000	0.000221936	660.000000	4.1591e-08	
680.000000	0.000191198	680.000000	0.000219725	680.000000	0.000217572	680.000000	0.000217374	680.000000	0.000219684	680.000000	4.04507e-08	
700.000000	0.000189291	700.000000	0.000217616	700.000000	0.00021549	700.000000	0.00021529	700.000000	0.000217577	700.000000	3.93733e-08	
720.000000	0.000187503	720.000000	0.000215639	720.000000	0.000213544	720.000000	0.000213335	720.000000	0.000215601	720.000000	3.83536e-08	
740.000000	0.000185823	740.000000	0.000213785	740.000000	0.000211716	740.000000	0.0002115	740.000000	0.000213747	740.000000	3.7387e-08	
760.000000	0.000184244	760.000000	0.000212042	760.000000	0.000209991	760.000000	0.000209775	760.000000	0.000212006	760.000000	3.64695e-08	
780.000000	0.000182758	780.000000	0.000210404	780.000000	0.000208363	780.000000	0.000208151	780.000000	0.000210368	780.000000	3.55973e-08	
800.000000	0.000181359	800.000000	0.000208862	800.000000	0.000206829	800.000000	0.00020662	800.000000	0.000208827	800.000000	3.47672e-08	
820.000000	0.000180041	820.000000	0.000207409	820.000000	0.000205383	820.000000	0.000205177	820.000000	0.000207375	820.000000	3.39762e-08	
840.000000	0.000178798	840.000000	0.00020604	840.000000	0.000204018	840.000000	0.000203813	840.000000	0.000206007	840.000000	3.32214e-08	
860.000000	0.000177625	860.000000	0.000204749	860.000000	0.000202728	860.000000	0.000202524	860.000000	0.000204716	860.000000	3.25006e-08	
880.000000	0.000176518	880.000000	0.000203529	880.000000	0.000201507	880.000000	0.000201305	880.000000	0.000203498	880.000000	3.18113e-08	
900.000000	0.000175473	900.000000	0.000202378	900.000000	0.000200351	900.000000	0.00020015	900.000000	0.000202347	900.000000	3.11516e-08	
920.000000	0.000174485	920.000000	0.00020129	920.000000	0.000199255	920.000000	0.000199056	920.000000	0.000201259	920.000000	3.05196e-08	
940.000000	0.000173552	940.000000	0.000200261	940.000000	0.000198216	940.000000	0.000198018	940.000000	0.000200231	940.000000	2.99135e-08	
960.000000	0.000172671	960.000000	0.000199288	960.000000	0.00019723	960.000000	0.000197034	960.000000	0.000199259	960.000000	2.93317e-08	
980.000000	0.000171837	980.000000	0.000198368	980.000000	0.000196293	980.000000	0.000196098	980.000000	0.000198339	980.000000	2.87729e-08	
1000.000000	0.000171049	1000.000000	0.000197497	1000.000000	0.000195403	1000.000000	0.00019521	1000.000000	0.000197468	1000.000000	2.82357e-08	
1020.000000	0.000170304	1020.000000	0.000196672	1020.000000	0.000194557	1020.000000	0.000194365	1020.000000	0.000196644	1020.000000	2.77187e-08	
1040.000000	0.0001696	1040.000000	0.000195891	1040.000000	0.000193752	1040.000000	0.000193561	1040.000000	0.000195864	1040.000000	2.7221e-08	
1060.000000	0.000168934	1060.000000	0.000195152	1060.000000	0.000192986	1060.000000	0.000192796	1060.000000	0.000195126	1060.000000	2.67413e-08	
1080.000000	0.000168305	1080.000000	0.000194452	1080.000000	0.000192256	1080.000000	0.000192067	1080.000000	0.000194426	1080.000000	2.62789e-08	
1100.000000	0.00016771	1100.000000	0.00019379	1100.000000	0.00019156	1100.000000	0.000191372	1100.000000	0.000193764	1100.000000	2.58326e-08	
1120.000000	0.000167148	1120.000000	0.000193162	1120.000000	0.000190897	1120.000000	0.00019071	1120.000000	0.000193136	1120.000000	2.54017e-08	
1140.000000	0.000166618	1140.000000	0.000192568	1140.000000	0.000190265	1140.000000	0.000190079	1140.000000	0.000192543	1140.000000	2.49854e-08	
1160.000000	0.000166117	1160.000000	0.000192005	1160.000000	0.000189662	1160.000000	0.000189476	1160.000000	0.00019198	1160.000000	2.4583e-08	
1180.000000	0.000165645	1180.000000	0.000191472	1180.000000	0.000189086	1180.000000	0.000188901	1180.000000	0.000191448	1180.000000	2.41937e-08	
1200.000000	0.000165199	1200.000000	0.000190968	1200.000000	0.000188536	1200.000000	0.000188352	1200.000000	0.000190944	1200.000000	2.3817e-08	
1220.000000	0.00016478	1220.000000	0.000190492	1220.000000	0.00018801	1220.000000	0.000187827	1220.000000	0.000190468	1220.000000	2.34521e-08	
1240.000000	0.000164385	1240.000000	0.000190041	1240.000000	0.000187507	1240.000000	0.000187326	1240.000000	0.000190018	1240.000000	2.30987e-08	
1260.000000	0.000164013	1260.000000	0.000189615	1260.000000	0.000187027	1260.000000	0.000186847	1260.000000	0.000189592	1260.000000	2.2756e-08	
1280.000000	0.000163664	1280.000000	0.000189212	1280.000000	0.000186568	1280.000000	0.00018639	1280.000000	0.00018919	1280.000000	2.24237e-08	
1300.000000	0.000163337	1300.000000	0.000188832	1300.000000	0.000186131	1300.000000	0.000185952	1300.000000	0.00018881	1300.000000	2.21013e-08	
1320.000000	0.00016303	1320.000000	0.000188474	1320.000000	0.000185713	1320.000000	0.000185533	1320.000000	0.000188452	1320.000000	2.17883e-08	
1340.000000	0.000162743	1340.000000	0.000188136	1340.000000	0.000185314	1340.000000	0.000185132	1340.000000	0.000188114	1340.000000	2.14843e-08	
1360.000000	0.000162475	1360.000000	0.000187817	1360.000000	0.000184933	1360.000000	0.000184749	1360.000000	0.000187796	1360.000000	2.1189e-08	
1380.000000	0.000162225	1380.000000	0.000187518	1380.000000	0.000184569	1380.000000	0.000184382	1380.000000	0.000187497	1380.000000	2.09019e-08	
1400.000000	0.000161993	1400.000000	0.000187236	1400.000000	0.00018422	1400.000000	0.000184031	1400.000000	0.000187216	1400.000000	2.06227e-08	
1420.000000	0.000161777	1420.000000	0.000186972	1420.000000	0.000183886	1420.000000	0.000183695	1420.000000	0.000186952	1420.000000	2.03511e-08	
1440.000000	0.000161577	1440.000000	0.000186725	1440.000000	0.000183566	1440.000000	0.000183373	1440.000000	0.000186704	1440.000000	2.00868e-08	
1460.000000	0.000161393	1460.000000	0.000186493	1460.000000	0.000183258	1460.000000	0.000183065	1460.000000	0.000186473	1460.000000	1.98295e-08	
1480.000000	0.000161224	1480.000000	0.000186276	1480.000000	0.000182963	1480.000000	0.00018277	1480.000000	0.000186257	1480.000000	1.9579e-08	
1500.000000	0.00016107	1500.000000	0.000186075	1500.000000	0.00018268	1500.000000	0.000182487	1500.000000	0.000186055	1500.000000	1.93348e-08	
1520.000000	0.000160929	1520.000000	0.000185887	1520.000000	0.000182409	1520.000000	0.000182216	1520.000000	0.000185868	1520.000000	1.90969e-08	
1540.000000	0.000160801	1540.000000	0.000185713	1540.000000	0.000182149	1540.000000	0.000181957	1540.000000	0.000185694	1540.000000	1.88649e-08	
1560.000000	0.000160687	1560.000000	0.000185552	1560.000000	0.0001819	1560.000000	0.000181709	1560.000000	0.000185533	1560.000000	1.86387e-08	
1580.000000	0.000160584	1580.000000	0.000185403	1580.000000	0.000181661	1580.000000	0.000181471	1580.000000	0.000185385	1580.000000	1.8418e-08	
1600.000000	0.000160494	1600.000000	0.000185267	1600.000000	0.000181432	1600.000000	0.000181243	1600.000000	0.000185248	1600.000000	1.82027e-08	
1620.000000	0.000160416	1620.000000	0.000185142	1620.000000	0.000181213	1620.000000	0.000181025	1620.000000	0.000185124	1620.000000	1.79924e-08	
1640.000000	0.000160349	1640.000000	0.000185028	1640.000000	0.000181004	1640.000000	0.000180816	1640.000000	0.00018501	1640.000000	1.77872e-08	
1660.000000	0.000160292	1660.000000	0.000184925	1660.000000	0.000180803	1660.000000	0.000180616	1660.000000	0.000184908	1660.000000	1.75867e-08	
1680.000000	0.000160246	1680.000000	0.000184833	1680.000000	0.000180611	1680.000000	0.000180424	1680.000000	0.000184815	1680.000000	1.73908e-08	
