Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1320.000000	0.00156052	1320.000000	0.00162805	1320.000000	0.00160408	1320.000000	0.00160048	1320.000000	0.00162786	1320.000000	1.93617e-07	
1340.000000	0.00155777	1340.000000	0.0016253	1340.000000	0.00160115	1340.000000	0.00159756	1340.000000	0.0016251	1340.000000	1.9093e-07	
1360.000000	0.0015552	1360.000000	0.0016227	1360.000000	0.00159835	1360.000000	0.00159478	1360.000000	0.00162251	1360.000000	1.88319e-07	
1380.000000	0.00155281	1380.000000	0.00162026	1380.000000	0.00159569	1380.000000	0.00159213	1380.000000	0.00162007	1380.000000	1.8578e-07	
1400.000000	0.00155059	1400.000000	0.00161797	1400.000000	0.00159316	1400.000000	0.0015896	1400.000000	0.00161779	1400.000000	1.83312e-07	
1420.000000	0.00154852	1420.000000	0.00161582	1420.000000	0.00159074	1420.000000	0.00158719	1420.000000	0.00161564	1420.000000	1.80911e-07	
1440.000000	0.00154661	1440.000000	0.00161381	1440.000000	0.00158843	1440.000000	0.0015849	1440.000000	0.00161363	1440.000000	1.78574e-07	
1460.000000	0.00154485	1460.000000	0.00161192	1460.000000	0.00158622	1460.000000	0.00158271	1460.000000	0.00161175	1460.000000	1.76298e-07	
1480.000000	0.00154323	1480.000000	0.00161016	1480.000000	0.00158412	1480.000000	0.00158062	1480.000000	0.00160999	1480.000000	1.74082e-07	
1500.000000	0.00154175	1500.000000	0.00160853	1500.000000	0.00158212	1500.000000	0.00157863	1500.000000	0.00160836	1500.000000	1.71922e-07	
1520.000000	0.0015404	1520.000000	0.00160701	1520.000000	0.00158021	1520.000000	0.00157674	1520.000000	0.00160684	1520.000000	1.69818e-07	
1540.000000	0.00153918	1540.000000	0.0016056	1540.000000	0.0015784	1540.000000	0.00157494	1540.000000	0.00160543	1540.000000	1.67766e-07	
1560.000000	0.00153809	1560.000000	0.0016043	1560.000000	0.00157667	1560.000000	0.00157322	1560.000000	0.00160413	1560.000000	1.65764e-07	
1580.000000	0.00153711	1580.000000	0.0016031	1580.000000	0.00157503	1580.000000	0.00157158	1580.000000	0.00160293	1580.000000	1.63812e-07	
1600.000000	0.00153625	1600.000000	0.001602	1600.000000	0.00157347	1600.000000	0.00157002	1600.000000	0.00160184	1600.000000	1.61906e-07	
1620.000000	0.00153549	1620.000000	0.00160099	1620.000000	0.00157199	1620.000000	0.00156854	1620.000000	0.00160083	1620.000000	1.60046e-07	
1640.000000	0.00153485	1640.000000	0.00160008	1640.000000	0.00157059	1640.000000	0.00156713	1640.000000	0.00159992	1640.000000	1.58229e-07	
1660.000000	0.00153431	1660.000000	0.00159926	1660.000000	0.00156926	1660.000000	0.00156579	1660.000000	0.0015991	1660.000000	1.56455e-07	
1680.000000	0.00153387	1680.000000	0.00159852	1680.000000	0.001568	1680.000000	0.00156451	1680.000000	0.00159837	1680.000000	1.54721e-07	
1700.000000	0.00153353	1700.000000	0.00159787	1700.000000	0.0015668	1700.000000	0.0015633	1700.000000	0.00159771	1700.000000	1.53027e-07	
1750.000000	0.00153307	1750.000000	0.00159658	1750.000000	0.00156406	1750.000000	0.00156054	1750.000000	0.00159643	1750.000000	1.48954e-07	
1800.000000	0.00153317	1800.000000	0.00159574	1800.000000	0.00156165	1800.000000	0.00155812	1800.000000	0.0015956	1800.000000	1.45099e-07	
1850.000000	0.00153376	1850.000000	0.00159533	1850.000000	0.00155954	1850.000000	0.00155601	1850.000000	0.00159519	1850.000000	1.41445e-07	
1900.000000	0.00153483	1900.000000	0.00159531	1900.000000	0.00155771	1900.000000	0.00155419	1900.000000	0.00159517	1900.000000	1.37976e-07	
1950.000000	0.00153633	1950.000000	0.00159565	1950.000000	0.00155612	1950.000000	0.00155262	1950.000000	0.00159551	1950.000000	1.34679e-07	
2000.000000	0.00153823	2000.000000	0.00159631	2000.000000	0.00155477	2000.000000	0.00155129	2000.000000	0.00159618	2000.000000	1.31541e-07	
2100.000000	0.00154316	2100.000000	0.00159856	2100.000000	0.0015527	2100.000000	0.00154925	2100.000000	0.00159843	2100.000000	1.25697e-07	
2200.000000	0.00154942	2200.000000	0.00160186	2200.000000	0.00155136	2200.000000	0.00154793	2200.000000	0.00160174	2200.000000	1.20366e-07	
2300.000000	0.00155686	2300.000000	0.0016061	2300.000000	0.00155062	2300.000000	0.0015472	2300.000000	0.00160598	2300.000000	1.15482e-07	
2400.000000	0.00156536	2400.000000	0.00161114	2400.000000	0.00155037	2400.000000	0.00154698	2400.000000	0.00161103	2400.000000	1.1099e-07	
2500.000000	0.0015748	2500.000000	0.0016169	2500.000000	0.00155055	2500.000000	0.00154719	2500.000000	0.00161679	2500.000000	1.06846e-07	
2600.000000	0.00158509	2600.000000	0.00162329	2600.000000	0.00155109	2600.000000	0.00154775	2600.000000	0.00162318	2600.000000	1.03009e-07	
2700.000000	0.00159615	2700.000000	0.00163023	2700.000000	0.00155195	2700.000000	0.00154861	2700.000000	0.00163014	2700.000000	9.94462e-08	
2800.000000	0.00160791	2800.000000	0.00163768	2800.000000	0.00155306	2800.000000	0.00154974	2800.000000	0.00163759	2800.000000	9.61293e-08	
2900.000000	0.00162032	2900.000000	0.00164558	2900.000000	0.00155441	2900.000000	0.00155108	2900.000000	0.00164548	2900.000000	9.30331e-08	
3000.000000	0.00163332	3000.000000	0.00165387	3000.000000	0.00155594	3000.000000	0.00155261	3000.000000	0.00165378	3000.000000	9.01362e-08	
