Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
560.000000	6.11831e-06	560.000000	7.43786e-06	560.000000	7.4332e-06	560.000000	7.36436e-06	560.000000	7.43603e-06	560.000000	1.8325e-09	
580.000000	6.03305e-06	580.000000	7.33651e-06	580.000000	7.33259e-06	580.000000	7.26438e-06	580.000000	7.33473e-06	580.000000	1.77393e-09	
600.000000	5.95375e-06	600.000000	7.24239e-06	600.000000	7.23904e-06	600.000000	7.17158e-06	600.000000	7.24067e-06	600.000000	1.71912e-09	
620.000000	5.87985e-06	620.000000	7.15484e-06	620.000000	7.15224e-06	620.000000	7.08528e-06	620.000000	7.15317e-06	620.000000	1.6677e-09	
640.000000	5.81087e-06	640.000000	7.07325e-06	640.000000	7.07173e-06	640.000000	7.00487e-06	640.000000	7.07163e-06	640.000000	1.61938e-09	
660.000000	5.7464e-06	660.000000	6.9971e-06	660.000000	6.99648e-06	660.000000	6.92981e-06	660.000000	6.99553e-06	660.000000	1.57387e-09	
680.000000	5.68605e-06	680.000000	6.92591e-06	680.000000	6.92579e-06	680.000000	6.85964e-06	680.000000	6.92438e-06	680.000000	1.53093e-09	
700.000000	5.6295e-06	700.000000	6.85928e-06	700.000000	6.85969e-06	700.000000	6.79393e-06	700.000000	6.85779e-06	700.000000	1.49036e-09	
720.000000	5.57644e-06	720.000000	6.79683e-06	720.000000	6.79799e-06	720.000000	6.73232e-06	720.000000	6.79537e-06	720.000000	1.45195e-09	
740.000000	5.5266e-06	740.000000	6.73822e-06	740.000000	6.74004e-06	740.000000	6.67447e-06	740.000000	6.73681e-06	740.000000	1.41553e-09	
760.000000	5.47975e-06	760.000000	6.68318e-06	760.000000	6.68533e-06	760.000000	6.62009e-06	760.000000	6.6818e-06	760.000000	1.38096e-09	
780.000000	5.43566e-06	780.000000	6.63142e-06	780.000000	6.6337e-06	780.000000	6.56889e-06	780.000000	6.63007e-06	780.000000	1.3481e-09	
800.000000	5.39414e-06	800.000000	6.58271e-06	800.000000	6.58502e-06	800.000000	6.52065e-06	800.000000	6.5814e-06	800.000000	1.31681e-09	
820.000000	5.35502e-06	820.000000	6.53683e-06	820.000000	6.53915e-06	820.000000	6.47514e-06	820.000000	6.53555e-06	820.000000	1.287e-09 	
